v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v379,v380,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
11.0,2.0,95.0,0.0,14.0,180.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,31.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,11.0,2.0,0.0,2.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-51755.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,202.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,18.0,18.0,6.0,1.0,1.0,2.0,8.0,6.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0
11.0,2.0,95.0,0.0,14.0,360.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,0.0,1.0,7.0,3.0,1.0,11.0,2.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-59967.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,115.0,1.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,29.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,0.0,42.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,-47620.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,311.0,0.0,2.0,1.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,2.0,14.0,14.0,6.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,42.0,120.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,62.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,-35196.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,303.0,0.0,2.0,5.0,5.0,5.0,5.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,5.0,15.0,15.0,6.0,1.0,3.0,5.0,98.0,7.0,0.0,4.0,0.0,4.0,98.0,98.0,98.0,34.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,0.0,42.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,8.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,-52069.0,8.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,7.0,7.0,6.0,8.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,1.0,1.0,1.0,6.0,12.0,12.0,6.0,1.0,3.0,5.0,5.0,5.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,42.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,62.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,-38558.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,995.0,0.0,2.0,4.0,4.0,4.0,5.0,995.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,0.0,0.0,1.0,1.0,6.0,14.0,14.0,6.0,1.0,1.0,2.0,98.0,7.0,2.0,1.0,2.0,1.0,98.0,98.0,98.0,40.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,5.0,0.0,42.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,3.0,-38785.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,98.0,8.0,0.0,0.0,1.0,1.0,4.0,14.0,14.0,6.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,1.0,3.0,0.0,30.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,0.0,42.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,-33293.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,308.0,0.0,5.0,4.0,4.0,4.0,4.0,8.0,0.0,0.0,2.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,4.0,12.0,12.0,0.0,1.0,1.0,1.0,8.0,6.0,3.0,3.0,3.0,3.0,96.0,96.0,96.0,31.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,42.0,15.0,31.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,21.0,31.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,55.0,0.0,2.0,0.0,0.0,1.0,11.0,0.0,4.0,-10565.0,10.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,307.0,0.0,2.0,8.0,8.0,6.0,10.0,7.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,7.0,12.0,12.0,6.0,1.0,3.0,5.0,95.0,7.0,3.0,4.0,3.0,4.0,95.0,95.0,95.0,44.0,0.0,0.0,0.0,1.0,1.0
3.0,2.0,95.0,0.0,42.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0,3.0,2.0,0.0,3.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,-49654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,0.0,8.0,0.0,0.0,0.0,0.0,996.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,96.0,96.0,96.0,15.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,0.0,41.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,3.0,7.0,0.0,1.0,6.0,1.0,2.0,7.0,2.0,0.0,2.0,1.0,56.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,2.0,-54814.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,5.0,14.0,14.0,6.0,1.0,2.0,4.0,96.0,7.0,0.0,3.0,0.0,3.0,96.0,96.0,96.0,34.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,25.0,0.0,41.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,13.0,3.0,7.0,0.0,1.0,5.0,0.0,1.0,7.0,2.0,0.0,1.0,2.0,39.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,-75313.0,6.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,8.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,6.0,14.0,14.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0
7.0,2.0,95.0,1.0,31.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,22.0,3.0,7.0,4.0,1.0,9.0,1.0,2.0,7.0,2.0,1.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,-34313.0,8.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,203.0,1.0,1.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,6.0,13.0,13.0,0.0,1.0,3.0,5.0,7.0,6.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,38.0,1.0,0.0,0.0,1.0,
7.0,2.0,95.0,1.0,41.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,3.0,7.0,4.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,2.0,1.0,28.0,0.0,3.0,2.0,0.0,0.0,8.0,0.0,1.0,-69298.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,302.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,
7.0,2.0,95.0,0.0,31.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,22.0,3.0,7.0,0.0,1.0,4.0,1.0,1.0,7.0,2.0,0.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-75004.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,995.0,0.0,2.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,4.0,98.0,8.0,0.0,0.0,3.0,2.0,5.0,12.0,12.0,0.0,2.0,3.0,5.0,4.0,4.0,2.0,8.0,2.0,8.0,2.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,43.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,3.0,18.0,0.0,1.0,8.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-49415.0,7.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,402.0,0.0,5.0,6.0,6.0,6.0,7.0,997.0,1.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,95.0,7.0,3.0,4.0,3.0,4.0,95.0,95.0,95.0,33.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,32.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,22.0,3.0,2.0,0.0,1.0,5.0,3.0,1.0,4.0,2.0,0.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-54399.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,5.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,2.0,16.0,16.0,6.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,2.0,41.0,5.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,12.0,3.0,18.0,9.0,1.0,8.0,0.0,1.0,4.0,2.0,3.0,4.0,1.0,64.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,3.0,-39480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,18.0,1.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,22.0,2.0,18.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,2.0,-60512.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,3.0,995.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,1.0,0.0,1.0,1.0,3.0,15.0,15.0,6.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,
4.0,2.0,7.0,0.0,41.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,22.0,3.0,18.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-72443.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,8.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,5.0,2.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,41.0,5.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,31.0,3.0,18.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,5.0,-342.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,466.0,0.0,2.0,1.0,2.0,2.0,1.0,997.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,0.0,1.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0
6.0,1.0,10.0,3.0,12.0,996.0,23.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,1.0,14.0,1.0,1.0,0.0,1.0,6.0,1.0,5.0,1.0,2.0,25.0,0.0,2.0,1.0,1.0,2.0,7.0,1.0,5.0,149627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,0.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,22.0,0.0,1.0,0.0,1.0,
6.0,1.0,95.0,2.0,12.0,996.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,1.0,7.0,10.0,1.0,4.0,2.0,1.0,6.0,1.0,3.0,2.0,1.0,30.0,0.0,1.0,0.0,0.0,2.0,7.0,1.0,5.0,138839.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,301.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,0.0,1.0,1.0,2.0,20.0,20.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,28.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,4.0,2.0,12.0,996.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,31.0,4.0,2.0,10.0,1.0,3.0,0.0,2.0,4.0,1.0,3.0,2.0,1.0,28.0,0.0,2.0,1.0,1.0,2.0,7.0,0.0,5.0,146717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,308.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,3.0,1.0,2.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,95.0,2.0,12.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,3.0,2.0,10.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,27.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,5.0,164860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,307.0,0.0,3.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0,0.0,3.0,1.0,3.0,4.0,4.0,1.0,7.0,1.0,7.0,2.0,2.0,0.0,22.0,0.0,1.0,0.0,1.0,0.0
4.0,1.0,8.0,2.0,13.0,996.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,12.0,1.0,2.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,25.0,0.0,2.0,0.0,0.0,2.0,8.0,1.0,5.0,78823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,32.0,4.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,23.0,1.0,1.0,0.0,1.0,0.0
4.0,1.0,5.0,2.0,13.0,996.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,4.0,2.0,10.0,1.0,2.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,29.0,0.0,2.0,1.0,0.0,2.0,8.0,0.0,5.0,35692.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,2.0,21.0,21.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,26.0,0.0,1.0,1.0,1.0,0.0
6.0,2.0,2.0,2.0,21.0,120.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,2.0,8.0,1.0,2.0,0.0,1.0,6.0,2.0,3.0,2.0,1.0,30.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,-76739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,32.0,4.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,3.0,0.0,41.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,6.0,2.0,0.0,2.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-68962.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,3.0,13.0,13.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,9.0,1.0,21.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,13.0,3.0,12.0,6.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,-76582.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,302.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,2.0,14.0,14.0,6.0,1.0,1.0,1.0,6.0,6.0,0.0,3.0,0.0,3.0,4.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,3.0,1.0,32.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,2.0,1.0,21.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,-78999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,12.0,1.0,21.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,12.0,2.0,1.0,8.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,-20110.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,312.0,0.0,5.0,6.0,6.0,6.0,6.0,12.0,0.0,0.0,3.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,13.0,1.0,0.0,0.0,1.0,1.0,4.0,10.0,10.0,0.0,1.0,3.0,5.0,15.0,6.0,3.0,4.0,3.0,4.0,8.0,7.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,4.0,1.0,21.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,13.0,3.0,12.0,0.0,1.0,7.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-56638.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,304.0,0.0,2.0,5.0,6.0,6.0,5.0,4.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,98.0,8.0,1.0,1.0,1.0,1.0,4.0,10.0,10.0,0.0,1.0,3.0,5.0,6.0,6.0,1.0,7.0,1.0,7.0,3.0,3.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0
6.0,2.0,95.0,2.0,21.0,60.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,3.0,12.0,8.0,1.0,5.0,3.0,1.0,6.0,2.0,3.0,2.0,1.0,28.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0,-36996.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,5.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,1.0,1.0,2.0,14.0,14.0,0.0,1.0,3.0,5.0,5.0,5.0,2.0,4.0,2.0,4.0,3.0,2.0,0.0,20.0,1.0,0.0,0.0,1.0,
3.0,1.0,2.0,2.0,13.0,996.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,31.0,1.0,1.0,10.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,25.0,0.0,2.0,2.0,0.0,2.0,7.0,1.0,5.0,76478.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,303.0,0.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,33.0,5.0,0.0,0.0,5.0,2.0,3.0,15.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,0.0,1.0,1.0,1.0,
