v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
4.0,2.0,95.0,0.0,14.0,15.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,0.0,1.0,8.0,2.0,2.0,4.0,2.0,0.0,4.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,12145.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,8.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,1.0,2.0,31.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,1.0,17.0,8.0,1.0,9.0,2.0,2.0,4.0,1.0,3.0,13.0,2.0,50.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,0.0,4.0,67932.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,106.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,15.0,0.0,2.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,
4.0,1.0,95.0,2.0,31.0,996.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,12.0,1.0,3.0,0.0,1.0,4.0,1.0,4.0,1.0,2.0,22.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,51110.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,2.0,31.0,10.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,34.0,31.0,2.0,19.0,10.0,1.0,10.0,0.0,2.0,3.0,2.0,3.0,3.0,1.0,45.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-10963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,
3.0,2.0,95.0,2.0,31.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,19.0,9.0,1.0,7.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,31.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,3.0,5454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,31.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,31.0,2.0,17.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-6116.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,15.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,31.0,20.0,21.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,13.0,31.0,2.0,17.0,5.0,1.0,14.0,5.0,4.0,4.0,2.0,1.0,8.0,1.0,45.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,3.0,-14608.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,18.0,18.0,0.0,2.0,1.0,3.0,4.0,4.0,2.0,7.0,2.0,7.0,2.0,2.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,31.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,17.0,0.0,1.0,7.0,2.0,1.0,4.0,2.0,0.0,1.0,2.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-495.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,303.0,0.0,8.0,6.0,6.0,6.0,6.0,3.0,0.0,0.0,2.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,17.0,17.0,6.0,3.0,2.0,4.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,45.0,0.0,0.0,0.0,1.0,
1.0,1.0,6.0,2.0,32.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,34.0,31.0,2.0,19.0,8.0,1.0,7.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,63.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,46262.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,5.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,14.0,14.0,0.0,1.0,2.0,4.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,31.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,2.0,1.0,13.0,3.0,4.0,4.0,2.0,1.0,3.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-17432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,1.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,21.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,1.0,17.0,0.0,1.0,12.0,3.0,2.0,4.0,2.0,0.0,3.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-36570.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,202.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,1.0,5.0,7.0,4.0,4.0,0.0,4.0,3.0,9.0,2.0,2.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0
1.0,1.0,9.0,2.0,21.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,16.0,10.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,59542.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,201.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,1.0,1.0
4.0,2.0,95.0,0.0,31.0,8.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,1.0,17.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,-79670.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,8.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,17.0,17.0,0.0,1.0,2.0,4.0,96.0,7.0,0.0,3.0,0.0,3.0,96.0,96.0,96.0,41.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,95.0,2.0,32.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,13.0,31.0,1.0,13.0,11.0,1.0,7.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,52.0,0.0,2.0,0.0,0.0,1.0,7.0,0.0,0.0,3.0,1428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,10.0,2.0,21.0,10.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,31.0,31.0,1.0,13.0,11.0,1.0,7.0,0.0,2.0,1.0,1.0,3.0,11.0,1.0,45.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,65128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,3.0,2.0,21.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,2.0,13.0,8.0,1.0,9.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,4.0,9771.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,21.0,1.0,0.0,0.0,1.0,
1.0,1.0,95.0,0.0,31.0,23.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,31.0,1.0,13.0,0.0,1.0,7.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,47.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,39929.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,16.0,16.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,10.0,0.0,32.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,31.0,2.0,13.0,0.0,1.0,7.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,47562.0,10.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,203.0,1.0,5.0,6.0,6.0,6.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,6.0,16.0,16.0,0.0,1.0,3.0,5.0,6.0,6.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0
1.0,2.0,95.0,1.0,42.0,15.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,1.0,13.0,5.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,29.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,-86655.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,3.0,3.0,3.0,3.0,3.0,995.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,6.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,96.0,0.0,97.0,997.0,97.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,97.0,97.0,97.0,2.0,20.0,0.0,2.0,5.0,0.0,2.0,97.0,7.0,0.0,3.0,1.0,55.0,7.0,0.0,0.0,0.0,0.0,97.0,4.0,0.0,1.0,-90811.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,24.0,0.0,0.0,0.0,1.0,
2.0,2.0,5.0,1.0,43.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,19.0,2.0,1.0,10.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,42.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,-85068.0,4.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,995.0,0.0,3.0,3.0,3.0,3.0,4.0,995.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,17.0,17.0,0.0,2.0,1.0,2.0,6.0,6.0,2.0,7.0,2.0,7.0,4.0,2.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,25.0,0.0,32.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,19.0,0.0,1.0,7.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,-55144.0,7.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,201.0,1.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,18.0,18.0,0.0,1.0,3.0,5.0,6.0,6.0,0.0,4.0,0.0,4.0,3.0,3.0,0.0,45.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,2.0,32.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,2.0,19.0,9.0,1.0,7.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,59.0,0.0,1.0,0.0,2.0,0.0,8.0,2.0,0.0,2.0,-55144.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,4.0,2.0,31.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,14.0,10.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,11.0,1.0,49.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-37755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,16.0,0.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,17.0,0.0,0.0,0.0,1.0,
2.0,2.0,0.0,2.0,31.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,1.0,14.0,9.0,1.0,11.0,2.0,1.0,2.0,2.0,3.0,13.0,2.0,57.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,-62733.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,19.0,0.0,0.0,0.0,1.0,
2.0,2.0,95.0,2.0,14.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,14.0,10.0,1.0,7.0,1.0,4.0,2.0,2.0,3.0,3.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,2.0,-77479.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,403.0,0.0,3.0,1.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,2.0,18.0,18.0,6.0,1.0,1.0,1.0,4.0,4.0,3.0,9.0,3.0,9.0,1.0,3.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0
2.0,2.0,8.0,0.0,31.0,20.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,31.0,31.0,1.0,19.0,0.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,-24441.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,303.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,15.0,15.0,0.0,1.0,1.0,1.0,5.0,5.0,0.0,7.0,0.0,7.0,2.0,3.0,0.0,30.0,0.0,0.0,0.0,1.0,1.0
2.0,2.0,95.0,2.0,31.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,31.0,2.0,14.0,12.0,1.0,4.0,1.0,2.0,2.0,2.0,4.0,8.0,1.0,19.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,0.0,3.0,-34602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0
4.0,1.0,95.0,2.0,31.0,996.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,11.0,1.0,9.0,1.0,4.0,4.0,1.0,3.0,3.0,2.0,57.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0,76055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,
4.0,1.0,5.0,2.0,31.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,9.0,1.0,10.0,1.0,3.0,4.0,1.0,3.0,5.0,2.0,77.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,0.0,4.0,59066.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,25.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,95.0,2.0,32.0,15.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,2.0,18.0,8.0,1.0,9.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,8.0,24.0,0.0,4.0,11340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,14.0,30.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,34.0,34.0,31.0,1.0,17.0,10.0,1.0,10.0,2.0,3.0,5.0,1.0,3.0,3.0,2.0,76.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,161940.0,7.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,4.0,6.0,6.0,6.0,7.0,995.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,17.0,17.0,0.0,2.0,2.0,4.0,4.0,4.0,2.0,8.0,2.0,8.0,2.0,2.0,0.0,36.0,1.0,1.0,0.0,1.0,1.0
5.0,1.0,7.0,2.0,72.0,60.0,12.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,33.0,31.0,31.0,2.0,16.0,12.0,1.0,6.0,1.0,2.0,5.0,1.0,4.0,15.0,1.0,57.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,0.0,5.0,278567.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,14.0,14.0,6.0,2.0,2.0,4.0,5.0,5.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,24.0,0.0,0.0,0.0,1.0,
5.0,1.0,3.0,3.0,72.0,30.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,31.0,1.0,17.0,14.0,1.0,3.0,1.0,1.0,5.0,1.0,5.0,1.0,2.0,29.0,0.0,2.0,1.0,1.0,1.0,7.0,3.0,1.0,5.0,155975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,19.0,0.0,1.0,2.0,4.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,12.0,0.0,14.0,45.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,31.0,1.0,14.0,0.0,1.0,5.0,0.0,3.0,5.0,1.0,0.0,2.0,1.0,47.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,5.0,206603.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,15.0,15.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,2.0,2.0,0.0,35.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,2.0,2.0,14.0,45.0,22.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,34.0,31.0,1.0,11.0,11.0,1.0,5.0,0.0,3.0,5.0,1.0,3.0,8.0,1.0,47.0,0.0,2.0,0.0,1.0,1.0,7.0,3.0,0.0,5.0,206603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0,18.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0
