v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v131,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v167,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
8.0,2.0,14.0,1.0,13.0,30.0,31.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,13.0,12.0,2.0,7.0,2.0,1.0,5.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,38.0,0.0,2.0,0.0,2.0,0.0,8.0,3.0,1.0,-61124.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,2.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,11.0,11.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,15.0,1.0,43.0,120.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,33.0,21.0,2.0,7.0,8.0,1.0,5.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,39.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,-24089.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0
8.0,1.0,0.0,1.0,13.0,60.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,21.0,2.0,7.0,8.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,2.0,1.0,28.0,0.0,2.0,0.0,2.0,0.0,7.0,2.0,3.0,-1820.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,20.0,97.0,2.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,28.0,1.0,1.0,0.0,1.0,0.0
8.0,1.0,7.0,1.0,13.0,30.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,1.0,7.0,8.0,1.0,3.0,0.0,1.0,8.0,1.0,2.0,1.0,2.0,25.0,0.0,1.0,2.0,0.0,0.0,7.0,7.0,4.0,62346.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,15.0,15.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0
8.0,1.0,0.0,2.0,43.0,60.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,22.0,21.0,1.0,7.0,12.0,1.0,7.0,3.0,2.0,8.0,1.0,4.0,2.0,1.0,26.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0,3.0,9195.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,19.0,19.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,26.0,1.0,1.0,1.0,1.0,0.0
8.0,1.0,0.0,1.0,43.0,60.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,6.0,8.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,27.0,0.0,1.0,0.0,2.0,2.0,7.0,0.0,4.0,72991.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,17.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,24.0,1.0,1.0,0.0,1.0,
8.0,1.0,2.0,1.0,13.0,5.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,6.0,1.0,4.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,22.0,0.0,2.0,0.0,2.0,0.0,7.0,4.0,4.0,23929.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,124.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,11.0,1.0,41.0,30.0,22.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,7.0,1.0,7.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,41.0,0.0,1.0,2.0,2.0,0.0,8.0,1.0,4.0,34803.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,4.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,18.0,18.0,0.0,3.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,40.0,1.0,0.0,1.0,0.0,0.0
8.0,1.0,4.0,1.0,13.0,30.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,8.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,27.0,0.0,2.0,2.0,2.0,1.0,7.0,3.0,4.0,39058.0,5.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,4.0,3.0,3.0,3.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,14.0,97.0,2.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,27.0,1.0,1.0,1.0,1.0,0.0
8.0,1.0,2.0,1.0,31.0,240.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,21.0,2.0,7.0,4.0,1.0,5.0,2.0,1.0,8.0,1.0,1.0,1.0,2.0,25.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,-54125.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,401.0,0.0,3.0,4.0,4.0,4.0,5.0,12.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,3.0,3.0,5.0,6.0,6.0,3.0,4.0,3.0,4.0,3.0,3.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,8.0,1.0,13.0,10.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,31.0,21.0,2.0,7.0,7.0,1.0,5.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,30.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,3.0,-14395.0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,995.0,0.0,3.0,3.0,3.0,3.0,5.0,995.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,20.0,97.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,28.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,3.0,1.0,31.0,60.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,8.0,1.0,6.0,3.0,1.0,8.0,2.0,2.0,10.0,2.0,60.0,0.0,1.0,2.0,1.0,0.0,8.0,0.0,3.0,8347.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,104.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,2.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0
8.0,2.0,95.0,1.0,51.0,996.0,22.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,11.0,13.0,21.0,2.0,7.0,8.0,1.0,9.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,52.0,0.0,2.0,1.0,1.0,2.0,8.0,7.0,4.0,73370.0,5.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,14.0,14.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,42.0,1.0,1.0,0.0,0.0,0.0
8.0,2.0,0.0,2.0,43.0,150.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,12.0,2.0,7.0,10.0,1.0,7.0,1.0,2.0,8.0,2.0,3.0,11.0,1.0,51.0,0.0,2.0,1.0,2.0,2.0,8.0,3.0,1.0,-95897.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,15.0,14.0,3.0,1.0,3.0,5.0,3.0,3.0,0.0,4.0,0.0,4.0,0.0,3.0,0.0,26.0,1.0,1.0,1.0,0.0,0.0
8.0,2.0,10.0,1.0,43.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,31.0,12.0,2.0,7.0,7.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,35.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,-78377.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,3.0,3.0,3.0,4.0,995.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,3.0,17.0,17.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,2.0,2.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
8.0,2.0,1.0,2.0,43.0,60.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,1.0,7.0,12.0,1.0,9.0,1.0,1.0,8.0,2.0,4.0,2.0,1.0,50.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,2.0,-32296.0,9.0,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,305.0,0.0,3.0,9.0,9.0,6.0,9.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,5.0,96.0,97.0,5.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,39.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,6.0,1.0,31.0,60.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,7.0,6.0,1.0,6.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,29.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,-21223.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,2.0,4.0,4.0,4.0,4.0,997.0,3.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,18.0,97.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0
8.0,2.0,15.0,2.0,51.0,996.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,12.0,1.0,5.0,1.0,1.0,8.0,2.0,4.0,1.0,2.0,36.0,0.0,2.0,2.0,2.0,2.0,8.0,0.0,3.0,-833.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,21.0,21.0,0.0,3.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,36.0,1.0,1.0,1.0,0.0,0.0
8.0,2.0,13.0,2.0,13.0,10.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,21.0,1.0,7.0,12.0,1.0,7.0,1.0,1.0,8.0,2.0,4.0,2.0,1.0,75.0,0.0,2.0,0.0,2.0,0.0,8.0,10.0,2.0,-26912.0,7.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,113.0,1.0,4.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,3.0,96.0,97.0,5.0,1.0,3.0,5.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0
8.0,2.0,7.0,0.0,13.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,1.0,7.0,0.0,1.0,7.0,2.0,1.0,8.0,2.0,0.0,2.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,8.0,16.0,2.0,-57747.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,301.0,1.0,8.0,5.0,5.0,5.0,6.0,1.0,0.0,0.0,3.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,17.0,97.0,2.0,1.0,1.0,2.0,10.0,6.0,0.0,3.0,0.0,3.0,3.0,7.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
8.0,2.0,5.0,1.0,43.0,30.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,13.0,21.0,2.0,7.0,8.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,23.0,0.0,2.0,0.0,2.0,2.0,8.0,2.0,3.0,9083.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,301.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,22.0,0.0,0.0,0.0,1.0,
8.0,2.0,2.0,1.0,43.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,7.0,8.0,1.0,4.0,0.0,1.0,8.0,2.0,2.0,1.0,2.0,38.0,0.0,2.0,0.0,2.0,0.0,8.0,3.0,2.0,-56855.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,2.0,3.0,3.0,3.0,3.0,84.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,15.0,15.0,0.0,3.0,3.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,0.0,38.0,1.0,0.0,0.0,1.0,
8.0,1.0,11.0,3.0,11.0,996.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,31.0,32.0,21.0,1.0,6.0,18.0,1.0,5.0,1.0,2.0,8.0,1.0,5.0,2.0,1.0,43.0,0.0,2.0,2.0,2.0,2.0,2.0,10.0,5.0,295810.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,20.0,20.0,0.0,1.0,3.0,5.0,6.0,6.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,39.0,1.0,1.0,1.0,0.0,0.0
8.0,1.0,12.0,1.0,12.0,996.0,11.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,34.0,32.0,21.0,2.0,7.0,8.0,1.0,11.0,0.0,3.0,8.0,1.0,2.0,2.0,1.0,47.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,230132.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,4.0,16.0,16.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0,0.0,0.0
8.0,1.0,8.0,2.0,13.0,10.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,10.0,1.0,6.0,1.0,2.0,8.0,1.0,3.0,2.0,1.0,32.0,0.0,2.0,1.0,2.0,2.0,7.0,4.0,5.0,104686.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,301.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,20.0,20.0,0.0,1.0,1.0,1.0,4.0,4.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,29.0,1.0,1.0,1.0,1.0,0.0
8.0,1.0,3.0,2.0,13.0,20.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,21.0,2.0,7.0,12.0,1.0,3.0,1.0,1.0,8.0,1.0,4.0,2.0,1.0,40.0,0.0,2.0,1.0,2.0,2.0,7.0,10.0,4.0,56941.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,102.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,3.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0
8.0,1.0,95.0,2.0,13.0,10.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,12.0,1.0,5.0,1.0,3.0,8.0,1.0,4.0,2.0,1.0,27.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,4.0,81614.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,25.0,1.0,1.0,1.0,0.0,
8.0,1.0,0.0,2.0,13.0,5.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,31.0,21.0,2.0,7.0,9.0,1.0,3.0,1.0,1.0,8.0,1.0,3.0,2.0,1.0,28.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,4.0,77051.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,103.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,16.0,16.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,17.0,1.0,1.0,1.0,0.0,
8.0,1.0,0.0,3.0,11.0,996.0,21.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,33.0,31.0,21.0,2.0,7.0,13.0,1.0,4.0,0.0,2.0,8.0,1.0,5.0,12.0,1.0,29.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,5.0,263253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0
8.0,1.0,95.0,1.0,12.0,996.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,22.0,21.0,2.0,7.0,8.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,2.0,1.0,41.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,5.0,106471.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,15.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0
8.0,1.0,95.0,1.0,13.0,5.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,13.0,21.0,1.0,7.0,8.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,38.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,-44727.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.0,1.0,3.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,13.0,13.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,29.0,1.0,1.0,0.0,1.0,0.0
8.0,1.0,0.0,3.0,11.0,996.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,32.0,21.0,2.0,6.0,15.0,1.0,4.0,1.0,1.0,8.0,1.0,5.0,2.0,1.0,31.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,197405.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,401.0,0.0,4.0,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,3.0,11.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,96.0,22.0,0.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,3.0,26.0,1.0,1.0,0.0,0.0,0.0
8.0,1.0,6.0,1.0,13.0,10.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,13.0,21.0,2.0,7.0,8.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,24.0,0.0,2.0,0.0,2.0,2.0,7.0,2.0,4.0,78936.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,106.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0,16.0,0.0,1.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,21.0,1.0,1.0,0.0,1.0,0.0
8.0,1.0,3.0,2.0,13.0,10.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,21.0,2.0,16.0,12.0,1.0,4.0,1.0,2.0,8.0,1.0,4.0,2.0,1.0,20.0,0.0,2.0,1.0,1.0,1.0,7.0,0.0,3.0,-9105.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,18.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
8.0,1.0,95.0,1.0,13.0,10.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,34.0,32.0,21.0,2.0,7.0,8.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,33.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,5.0,133588.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,17.0,17.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,28.0,1.0,1.0,0.0,1.0,0.0
8.0,1.0,6.0,2.0,51.0,996.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,13.0,21.0,2.0,7.0,9.0,1.0,7.0,2.0,1.0,8.0,1.0,3.0,2.0,1.0,28.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,3.0,-888.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,202.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,15.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0
